path	area	owner	lines	title	topic_keywords
.hermes/skills/devops/devops-host-runner-operations/references/github-self-hosted-runner-operations-codeql-toolcache-on-shared-self-hosted-runners.md	active-hermes	.hermes/skills/devops/devops-host-runner-operations/SKILL.md	58	CodeQL toolcache on shared self-hosted runners	git-worktree-cleanup,github-pr-ci,troubleshooting,examples
.hermes/skills/devops/devops-host-runner-operations/references/github-self-hosted-runner-operations-mac-studio-llm1-disk-full-healthcheck.md	active-hermes	.hermes/skills/devops/devops-host-runner-operations/SKILL.md	77	Mac Studio LLM1 runner disk-full healthcheck pattern	git-worktree-cleanup,github-pr-ci,troubleshooting
.hermes/skills/devops/devops-host-runner-operations/references/github-self-hosted-runner-operations-mac-studio-llm1-querypie-org-runner-recovery.md	active-hermes	.hermes/skills/devops/devops-host-runner-operations/SKILL.md	116	Mac Studio LLM1 QueryPie org runner recovery	github-pr-ci,troubleshooting
.hermes/skills/devops/devops-host-runner-operations/references/github-self-hosted-runner-operations-mac-studio-llm1-runner-audit.md	active-hermes	.hermes/skills/devops/devops-host-runner-operations/SKILL.md	215	Mac Studio LLM1 GitHub runner audit example	github-pr-ci,troubleshooting,examples
.hermes/skills/devops/devops-host-runner-operations/references/github-self-hosted-runner-operations-querypie-mono-runner-cache-cleanup-workflow.md	active-hermes	.hermes/skills/devops/devops-host-runner-operations/SKILL.md	146	querypie-mono self-hosted runner cache cleanup workflow	git-worktree-cleanup,github-pr-ci,pr-body-safety,mlops-training-inference,examples
.hermes/skills/devops/devops-host-runner-operations/references/github-self-hosted-runner-operations-querypie-mono-runner-inventory-status-table.md	active-hermes	.hermes/skills/devops/devops-host-runner-operations/SKILL.md	69	querypie-mono self-hosted runner inventory status table	git-worktree-cleanup,github-pr-ci,browser-render-parity,examples
.hermes/skills/devops/devops-host-runner-operations/references/github-self-hosted-runner-operations-querypie-mono-runner-resource-audit.md	active-hermes	.hermes/skills/devops/devops-host-runner-operations/SKILL.md	77	QueryPie mono runner resource audit notes	git-worktree-cleanup,github-pr-ci,mlops-structured-generation,troubleshooting
.hermes/skills/devops/devops-host-runner-operations/references/github-self-hosted-runner-operations-querypie-mono-runner-status-wiki-updates.md	active-hermes	.hermes/skills/devops/devops-host-runner-operations/SKILL.md	109	querypie-mono runner status wiki update workflow	git-worktree-cleanup,github-pr-ci,creative-rendering,memory-context,troubleshooting,examples
.hermes/skills/devops/devops-host-runner-operations/references/github-self-hosted-runner-operations-querypie-org-gh-runners-cli-pattern.md	active-hermes	.hermes/skills/devops/devops-host-runner-operations/SKILL.md	96	QueryPie org `gh-runners` CLI pattern	github-pr-ci,pr-body-safety,corp-web-app,querypie-docs,troubleshooting
.hermes/skills/devops/devops-host-runner-operations/references/github-self-hosted-runner-operations-querypie-org-linux-arm64-compose-install.md	active-hermes	.hermes/skills/devops/devops-host-runner-operations/SKILL.md	180	QueryPie Org Linux ARM64 Docker Compose Runner Install Outcome	github-pr-ci,mlops-structured-generation,creative-rendering,memory-context,troubleshooting,examples
.hermes/skills/devops/devops-host-runner-operations/references/github-self-hosted-runner-operations-querypie-org-linux-arm64-compose-plan.md	active-hermes	.hermes/skills/devops/devops-host-runner-operations/SKILL.md	166	QueryPie Org Linux ARM64 Docker Compose Runner Plan	github-pr-ci,mlops-training-inference,memory-context,examples
.hermes/skills/devops/devops-host-runner-operations/references/github-self-hosted-runner-operations-runner-name-label-sync-workflow.md	active-hermes	.hermes/skills/devops/devops-host-runner-operations/SKILL.md	104	Runner name label sync workflow	github-pr-ci,troubleshooting,examples
.hermes/skills/devops/devops-host-runner-operations/references/github-self-hosted-runner-operations-runner-targeted-cleanup-workflows.md	active-hermes	.hermes/skills/devops/devops-host-runner-operations/SKILL.md	135	Runner-targeted cleanup workflows	git-worktree-cleanup,github-pr-ci,mlops-training-inference,creative-rendering,troubleshooting,examples
.hermes/skills/devops/devops-host-runner-operations/references/github-self-hosted-runner-operations-scheduled-runner-cleanup-label-bootstrap.md	active-hermes	.hermes/skills/devops/devops-host-runner-operations/SKILL.md	46	Scheduled runner cleanup label bootstrap pattern	git-worktree-cleanup,github-pr-ci,troubleshooting,examples
.hermes/skills/devops/devops-host-runner-operations/references/ssh-host-access-probing-mac-studio-hosts-ip-discovery.md	active-hermes	.hermes/skills/devops/devops-host-runner-operations/SKILL.md	46	Mac Studio / LLM host IP discovery example	github-pr-ci,memory-context,troubleshooting,examples
.hermes/skills/devops/devops-host-runner-operations/references/tencent-vm-postgres-schema-seed-verification.md	active-hermes	.hermes/skills/devops/devops-host-runner-operations/SKILL.md	63	Tencent/Linux VM PostgreSQL schema and seed verification pattern	github-pr-ci,tencent-devops,creative-rendering,memory-context,troubleshooting,examples
.hermes/skills/devops/gmail-oauth-dev-environment-setup/references/gmail-refresh-token-missing-diagnostics.md	active-hermes	.hermes/skills/devops/gmail-oauth-dev-environment-setup/SKILL.md	64	Gmail `refresh_token` Missing Diagnostics	github-pr-ci,outbound-gmail-oauth,creative-rendering,troubleshooting
.hermes/skills/devops/gmail-oauth-dev-environment-setup/references/outbound-agent-gmail-oauth-dev-envs.md	active-hermes	.hermes/skills/devops/gmail-oauth-dev-environment-setup/SKILL.md	102	QueryPie outbound-agent Gmail OAuth dev environment checklist	github-pr-ci,outbound-gmail-oauth,tencent-devops,creative-rendering,memory-context,examples,source-dump
.hermes/skills/devops/gmail-oauth-dev-environment-setup/references/tencent-vm-gmail-oauth-deploy-verification.md	active-hermes	.hermes/skills/devops/gmail-oauth-dev-environment-setup/SKILL.md	58	Tencent VM Gmail OAuth deploy and verification pattern	github-pr-ci,outbound-gmail-oauth,tencent-devops,creative-rendering,troubleshooting
.hermes/skills/devops/gmail-oauth-dev-environment-setup/references/vercel-sensitive-env-gmail-oauth.md	active-hermes	.hermes/skills/devops/gmail-oauth-dev-environment-setup/SKILL.md	55	Vercel sensitive env replacement for Gmail OAuth	git-worktree-cleanup,github-pr-ci,outbound-gmail-oauth,memory-context
.hermes/skills/devops/linux-host-tls-certbot-nginx/references/tencent-cloud-nextjs-postgres-vm.md	active-hermes	.hermes/skills/devops/linux-host-tls-certbot-nginx/SKILL.md	90	Tencent Cloud Ubuntu VM: Next.js + nginx TLS + localhost PostgreSQL notes	github-pr-ci,tencent-devops,troubleshooting
.hermes/skills/devops/linux-host-tls-certbot-nginx/references/tencent-cloud-ubuntu-certbot-nginx.md	active-hermes	.hermes/skills/devops/linux-host-tls-certbot-nginx/SKILL.md	66	Tencent Cloud Ubuntu VMs: certbot nginx issuance notes	git-worktree-cleanup,github-pr-ci,tencent-devops,troubleshooting
.hermes/skills/devops/local-development-infra-compose/references/minimal-postgres-compose.md	active-hermes	.hermes/skills/devops/local-development-infra-compose/SKILL.md	47	Minimal PostgreSQL compose example	github-pr-ci,creative-rendering,examples
.hermes/skills/devops/multi-environment-dev-deployment-ops/references/outbound-agent-three-dev-env-ops.md	active-hermes	.hermes/skills/devops/multi-environment-dev-deployment-ops/SKILL.md	106	Outbound Agent three-development-environment operations	github-pr-ci,outbound-gmail-oauth,tencent-devops,creative-rendering,memory-context,troubleshooting,examples
.hermes/skills/devops/querypie-acp-multi-agent-seamless-ssh/references/chequer-runner-diagnosis.md	active-hermes	.hermes/skills/devops/querypie-acp-multi-agent-seamless-ssh/SKILL.md	65	Chequer GitHub Runner Diagnosis via QueryPie ACP	git-worktree-cleanup,github-pr-ci,memory-context,troubleshooting
.hermes/skills/devops/vercel-project-env-parity-copy/references/new-vercel-monorepo-front-project.md	active-hermes	.hermes/skills/devops/vercel-project-env-parity-copy/SKILL.md	79	New Vercel monorepo front-app project setup	git-worktree-cleanup,github-pr-ci,troubleshooting,examples
.hermes/skills/devops/vercel-project-env-parity-copy/references/vercel-marketplace-storage-resource-diagnostics.md	active-hermes	.hermes/skills/devops/vercel-project-env-parity-copy/SKILL.md	112	Vercel Marketplace / Storage resource diagnostics	github-pr-ci,pr-body-safety,troubleshooting,examples
.hermes/skills/devops/vercel-project-git-branch-settings/references/monorepo-project-linking.md	active-hermes	.hermes/skills/devops/vercel-project-git-branch-settings/SKILL.md	60	Monorepo Vercel project creation and Git linking notes	git-worktree-cleanup,github-pr-ci,troubleshooting
.hermes/skills/devops/vercel-project-git-branch-settings/references/vercel-gha-deploy-workflows.md	active-hermes	.hermes/skills/devops/vercel-project-git-branch-settings/SKILL.md	56	Vercel GitHub Actions deploy workflows	github-pr-ci,corp-web-japan,examples
.hermes/skills/devops/vercel-querypie-ops/references/outbound-dev-db-reset-and-smoke.md	active-hermes	.hermes/skills/devops/vercel-querypie-ops/SKILL.md	58	outbound-agent outbound-dev DB reset and smoke recovery	github-pr-ci,tencent-devops,creative-rendering,browser-render-parity,troubleshooting,examples
.hermes/skills/devops/vercel-querypie-ops/references/outbound-gmail-oauth-env-setup.md	active-hermes	.hermes/skills/devops/vercel-querypie-ops/SKILL.md	166	Outbound Agent Gmail OAuth env setup notes	github-pr-ci,outbound-gmail-oauth,tencent-devops,browser-render-parity,memory-context,troubleshooting,examples
.hermes/skills/devops/vercel-querypie-ops/references/vercel-cli-local-link-and-command-safety.md	active-hermes	.hermes/skills/devops/vercel-querypie-ops/SKILL.md	58	Vercel CLI local link and command safety	github-pr-ci,creative-rendering,troubleshooting,examples
.hermes/skills/devops/vercel-querypie-ops/references/vercel-sensitive-env-replacement.md	active-hermes	.hermes/skills/devops/vercel-querypie-ops/SKILL.md	44	Vercel sensitive env replacement and verification	github-pr-ci,outbound-gmail-oauth,troubleshooting,examples
.hermes/skills/devops/vercel-runtime-log-audit/references/corp-web-app-runtime-404-investigation.md	active-hermes	.hermes/skills/devops/vercel-runtime-log-audit/SKILL.md	91	corp-web-app runtime 404 investigation notes	github-pr-ci,mlops-structured-generation,creative-rendering,browser-render-parity,corp-web-app,examples
.hermes/skills/devops/vercel-runtime-log-audit/references/corp-web-app-runtime-404-regression.md	active-hermes	.hermes/skills/devops/vercel-runtime-log-audit/SKILL.md	111	corp-web-app Runtime Log 404 regression investigation pattern	github-pr-ci,creative-rendering,corp-web-app,memory-context,troubleshooting,examples
.hermes/skills/devops/vercel-runtime-log-audit/references/corp-web-japan-runtime-log-patterns.md	active-hermes	.hermes/skills/devops/vercel-runtime-log-audit/SKILL.md	70	corp-web-japan runtime-log interpretation patterns	github-pr-ci,corp-web-japan,troubleshooting,examples
.hermes/skills/devops/vercel-runtime-log-audit/references/interactive-zsh-vercel-token.md	active-hermes	.hermes/skills/devops/vercel-runtime-log-audit/SKILL.md	28	Vercel CLI token visibility from Hermes on macOS	github-pr-ci,memory-context,troubleshooting
.hermes/skills/devops/vercel-runtime-log-audit/references/korean-wiki-report-template.md	active-hermes	.hermes/skills/devops/vercel-runtime-log-audit/SKILL.md	56	한국어 Vercel Runtime Log 보고서 템플릿	github-pr-ci,corp-web-app,corp-web-japan,troubleshooting
.hermes/skills/devops/vercel-runtime-log-audit/references/vercel-waf-rate-limit-investigation.md	active-hermes	.hermes/skills/devops/vercel-runtime-log-audit/SKILL.md	97	Vercel WAF rate-limit investigation reference	github-pr-ci,browser-render-parity,corp-web-app,troubleshooting,examples
.hermes/skills/dogfood/references/issue-taxonomy.md	active-hermes	.hermes/skills/dogfood/SKILL.md	109	Issue Taxonomy	github-pr-ci,creative-rendering,browser-render-parity,troubleshooting,examples
.hermes/skills/email/himalaya/references/configuration.md	active-hermes	.hermes/skills/email/himalaya/SKILL.md	227	Himalaya Configuration Reference	github-pr-ci,troubleshooting,examples
.hermes/skills/email/himalaya/references/message-composition.md	active-hermes	.hermes/skills/email/himalaya/SKILL.md	199	Message Composition with MML (MIME Meta Language)	github-pr-ci,creative-rendering,examples
.hermes/skills/github/codebase-inspection/references/domain-ownership-boundary-audit.md	active-hermes	.hermes/skills/github/codebase-inspection/SKILL.md	65	Domain Ownership Boundary Audit Reference	github-pr-ci,mlops-training-inference,memory-context,troubleshooting,examples
.hermes/skills/github/codebase-inspection/references/feature-status-doc-authoring.md	active-hermes	.hermes/skills/github/codebase-inspection/SKILL.md	78	Feature Status Doc Authoring	github-pr-ci,mlops-training-inference,troubleshooting,examples
.hermes/skills/github/codebase-inspection/references/legacy-feature-artifact-removal-followup.md	active-hermes	.hermes/skills/github/codebase-inspection/SKILL.md	38	Legacy feature artifact removal follow-up	git-worktree-cleanup,github-pr-ci,mlops-training-inference,browser-render-parity,troubleshooting,examples
.hermes/skills/github/codebase-inspection/references/nextjs-page-type-classification.md	active-hermes	.hermes/skills/github/codebase-inspection/SKILL.md	34	Next.js App Router Page-Type Classification Reference	github-pr-ci,creative-rendering,examples
.hermes/skills/github/codebase-inspection/references/prisma-domain-field-removal.md	active-hermes	.hermes/skills/github/codebase-inspection/SKILL.md	39	Prisma-backed domain field removal checklist	git-worktree-cleanup,github-pr-ci,mlops-training-inference,troubleshooting,examples
.hermes/skills/github/codebase-inspection/references/tailwind-adoption-review.md	active-hermes	.hermes/skills/github/codebase-inspection/SKILL.md	107	Next.js Tailwind Adoption / CSS Modules Migration Review	github-pr-ci,mlops-structured-generation,creative-rendering,browser-render-parity,corp-web-app,corp-web-japan,troubleshooting,examples
.hermes/skills/github/github-code-review/references/review-output-template.md	active-hermes	.hermes/skills/github/github-code-review/SKILL.md	74	Review Output Template	git-worktree-cleanup,github-pr-ci,troubleshooting
.hermes/skills/github/github-issues/references/living-audit-issue-refresh.md	active-hermes	.hermes/skills/github/github-issues/SKILL.md	44	Living audit issue refresh from latest main	github-pr-ci,pr-body-safety,browser-render-parity,examples
.hermes/skills/github/github-pr-workflow/references/batch-open-pr-rebase-latest-main.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	45	Batch rebase all open PRs onto latest main	git-worktree-cleanup,github-pr-ci,memory-context,troubleshooting
.hermes/skills/github/github-pr-workflow/references/ci-troubleshooting.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	183	CI Troubleshooting Quick Reference	github-pr-ci,mlops-training-inference,creative-rendering,troubleshooting
.hermes/skills/github/github-pr-workflow/references/conventional-commits.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	71	Conventional Commits Quick Reference	github-pr-ci,mlops-training-inference,examples
.hermes/skills/github/github-pr-workflow/references/deployed-dev-server-e2e-seeded-account.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	34	Deployed dev-server E2E with seeded account only	github-pr-ci,outbound-gmail-oauth,tencent-devops,mlops-training-inference,browser-render-parity,troubleshooting
.hermes/skills/github/github-pr-workflow/references/docs-pr-visual-design-assets.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	56	Docs PR visual-design asset workflow	git-worktree-cleanup,github-pr-ci,pr-body-safety,creative-rendering,browser-render-parity,troubleshooting,examples
.hermes/skills/github/github-pr-workflow/references/fresh-worktree-node-dependency-resolution.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	43	Fresh worktree Node dependency resolution pitfall	git-worktree-cleanup,github-pr-ci,pr-body-safety,troubleshooting,examples
.hermes/skills/github/github-pr-workflow/references/internal-route-followup-ci.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	38	Internal route follow-up CI pitfalls	github-pr-ci,troubleshooting,examples
.hermes/skills/github/github-pr-workflow/references/manual-runtime-smoke-playwright-workflow.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	75	Manual deployed-URL Playwright runtime smoke workflow	github-pr-ci,creative-rendering,browser-render-parity,troubleshooting,examples
.hermes/skills/github/github-pr-workflow/references/manual-shared-db-migration-workflows.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	69	Manual shared DB migration workflows for Prisma/Vercel preview repos	github-pr-ci,troubleshooting,examples
.hermes/skills/github/github-pr-workflow/references/merged-pr-branch-recreation-recovery.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	58	Merged PR branch recreation recovery	git-worktree-cleanup,github-pr-ci
.hermes/skills/github/github-pr-workflow/references/merged-pr-deleted-head-with-local-edits.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	71	Recover local edits after a PR was merged and its head branch was deleted	github-pr-ci,pr-body-safety,mlops-structured-generation,troubleshooting
.hermes/skills/github/github-pr-workflow/references/merged-pr-during-followup-recovery.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	34	Merged PR during follow-up recovery	git-worktree-cleanup,github-pr-ci,memory-context
.hermes/skills/github/github-pr-workflow/references/open-pr-conflict-sweep.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	78	Open PR conflict sweep pattern	git-worktree-cleanup,github-pr-ci,examples
.hermes/skills/github/github-pr-workflow/references/open-pr-sweep-and-repair.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	36	Open PR sweep and repair pattern	git-worktree-cleanup,github-pr-ci,creative-rendering,memory-context,troubleshooting,examples
.hermes/skills/github/github-pr-workflow/references/playwright-runtime-smoke-navigation-response.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	66	Playwright runtime smoke: navigation response races	github-pr-ci,creative-rendering,browser-render-parity,memory-context,troubleshooting,examples
.hermes/skills/github/github-pr-workflow/references/pr-body-shell-quoting-safety.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	44	PR body shell quoting safety	git-worktree-cleanup,github-pr-ci,pr-body-safety,troubleshooting,examples
.hermes/skills/github/github-pr-workflow/references/prisma-migration-artifact-allowlist-ci.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	34	Prisma migration artifact allowlist CI repair pattern	github-pr-ci,mlops-structured-generation,troubleshooting,examples
.hermes/skills/github/github-pr-workflow/references/prisma7-migrate-diff-schema-check.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	78	Prisma 7 `migrate diff` schema-check compatibility	github-pr-ci,pr-body-safety,mlops-training-inference,troubleshooting
.hermes/skills/github/github-pr-workflow/references/production-release-branch-hotfix.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	37	Production release-branch hotfix PRs	github-pr-ci,pr-body-safety,creative-rendering,browser-render-parity,troubleshooting,examples
.hermes/skills/github/github-pr-workflow/references/shared-db-migration-github-actions.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	50	Shared DB migration workflows in GitHub Actions	github-pr-ci,mlops-structured-generation,examples
.hermes/skills/github/github-pr-workflow/references/shared-db-neon-direct-url-and-migration-artifact-recovery.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	45	Shared DB Neon direct URL and migration artifact recovery	git-worktree-cleanup,github-pr-ci,pr-body-safety,memory-context,troubleshooting,examples
.hermes/skills/github/github-pr-workflow/references/shared-db-supabase-marketplace-migration.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	123	Shared Vercel DB migration from Neon to Supabase Marketplace	github-pr-ci,pr-body-safety,examples
.hermes/skills/github/github-pr-workflow/references/stacked-plan-execution.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	35	Stacked plan execution from a merged planning PR	git-worktree-cleanup,github-pr-ci,pr-body-safety
.hermes/skills/github/github-pr-workflow/references/stacked-pr-after-parent-merge.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	54	Stacked PR cleanup after parent/base work lands	git-worktree-cleanup,github-pr-ci,pr-body-safety,troubleshooting
.hermes/skills/github/github-pr-workflow/references/tencent-container-pr-cache-only-validation.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	72	Tencent VM container-image CD: PR cache-only vs main deploy	github-pr-ci,pr-body-safety,tencent-devops,creative-rendering,memory-context,troubleshooting,examples
.hermes/skills/github/github-pr-workflow/references/vercel-sdk-project-deploy-workflows.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	76	Vercel SDK project deploy workflows	github-pr-ci,corp-web-japan,examples
.hermes/skills/github/github-pr-workflow/references/workflow-dispatch-production-branch.md	active-hermes	.hermes/skills/github/github-pr-workflow/SKILL.md	102	Workflow-dispatch production branch deployment	github-pr-ci,pr-body-safety,corp-web-app,troubleshooting,examples
.hermes/skills/github/github-repo-management/references/github-api-cheatsheet.md	active-hermes	.hermes/skills/github/github-repo-management/SKILL.md	161	GitHub REST API Cheatsheet	github-pr-ci,troubleshooting
.hermes/skills/github/github-repo-management/references/repository-settings-parity.md	active-hermes	.hermes/skills/github/github-repo-management/SKILL.md	43	Repository settings parity workflow	git-worktree-cleanup,github-pr-ci,troubleshooting,advanced-usage
.hermes/skills/github/github-wiki-editing/references/external-product-briefs.md	active-hermes	.hermes/skills/github/github-wiki-editing/SKILL.md	68	External product briefs for GitHub wiki pages	github-pr-ci,mlops-training-inference,creative-rendering,browser-render-parity,examples
.hermes/skills/mcp/chrome-devtools-mcp-local-chrome-attach/references/browser-websocket-fallback.md	active-hermes	.hermes/skills/mcp/chrome-devtools-mcp-local-chrome-attach/SKILL.md	32	Browser WebSocket fallback when `/json/list` is unavailable	browser-render-parity,memory-context,troubleshooting
.hermes/skills/mcp/chrome-devtools-mcp-local-chrome-attach/references/cdp-spa-form-verification.md	active-hermes	.hermes/skills/mcp/chrome-devtools-mcp-local-chrome-attach/SKILL.md	27	CDP verification for SPA/admin-console form settings	github-pr-ci,creative-rendering,browser-render-parity,memory-context,troubleshooting
.hermes/skills/mcp/chrome-devtools-mcp-local-chrome-attach/references/persistent-debug-profile-for-automation.md	active-hermes	.hermes/skills/mcp/chrome-devtools-mcp-local-chrome-attach/SKILL.md	42	Persistent Chrome debug profile for repeated automation	github-pr-ci,browser-render-parity,troubleshooting
.hermes/skills/media/youtube-content/references/output-formats.md	active-hermes	.hermes/skills/media/youtube-content/SKILL.md	56	Output Format Examples	github-pr-ci,mlops-training-inference,examples
.hermes/skills/media/youtube-content/references/yt-dlp-download-fallback.md	active-hermes	.hermes/skills/media/youtube-content/SKILL.md	45	yt-dlp media download fallback	github-pr-ci,corp-web-japan,troubleshooting,source-dump
.hermes/skills/mlops/cloud/modal/references/advanced-usage.md	active-hermes	.hermes/skills/mlops/cloud/modal/SKILL.md	503	Modal Advanced Usage Guide	git-worktree-cleanup,github-pr-ci,mlops-training-inference,creative-rendering,memory-context,advanced-usage
.hermes/skills/mlops/cloud/modal/references/troubleshooting.md	active-hermes	.hermes/skills/mlops/cloud/modal/SKILL.md	494	Modal Troubleshooting Guide	git-worktree-cleanup,github-pr-ci,mlops-training-inference,creative-rendering,memory-context,troubleshooting,examples
.hermes/skills/mlops/evaluation/lm-evaluation-harness/references/api-evaluation.md	active-hermes	.hermes/skills/mlops/evaluation/lm-evaluation-harness/SKILL.md	490	API Evaluation	github-pr-ci,mlops-training-inference,troubleshooting,examples,advanced-usage
.hermes/skills/mlops/evaluation/lm-evaluation-harness/references/benchmark-guide.md	active-hermes	.hermes/skills/mlops/evaluation/lm-evaluation-harness/SKILL.md	488	Benchmark Guide	github-pr-ci,mlops-training-inference,troubleshooting,examples,advanced-usage
.hermes/skills/mlops/evaluation/lm-evaluation-harness/references/custom-tasks.md	active-hermes	.hermes/skills/mlops/evaluation/lm-evaluation-harness/SKILL.md	602	Custom Tasks	github-pr-ci,mlops-structured-generation,mlops-training-inference,troubleshooting,examples,advanced-usage
.hermes/skills/mlops/evaluation/lm-evaluation-harness/references/distributed-eval.md	active-hermes	.hermes/skills/mlops/evaluation/lm-evaluation-harness/SKILL.md	519	Distributed Evaluation	github-pr-ci,mlops-training-inference,memory-context,troubleshooting,examples,advanced-usage
.hermes/skills/mlops/evaluation/weights-and-biases/references/artifacts.md	active-hermes	.hermes/skills/mlops/evaluation/weights-and-biases/SKILL.md	584	Artifacts & Model Registry Guide	github-pr-ci,mlops-training-inference,creative-rendering,corp-web-japan,examples,advanced-usage
.hermes/skills/mlops/evaluation/weights-and-biases/references/integrations.md	active-hermes	.hermes/skills/mlops/evaluation/weights-and-biases/SKILL.md	700	Framework Integrations Guide	github-pr-ci,mlops-training-inference,creative-rendering,examples
.hermes/skills/mlops/evaluation/weights-and-biases/references/sweeps.md	active-hermes	.hermes/skills/mlops/evaluation/weights-and-biases/SKILL.md	847	Comprehensive Hyperparameter Sweeps Guide	github-pr-ci,mlops-training-inference,creative-rendering,memory-context,examples,advanced-usage
.hermes/skills/mlops/inference/guidance/references/backends.md	active-hermes	.hermes/skills/mlops/inference/guidance/SKILL.md	554	Backend Configuration Guide	github-pr-ci,mlops-structured-generation,mlops-training-inference,memory-context,troubleshooting,examples,advanced-usage
.hermes/skills/mlops/inference/guidance/references/constraints.md	active-hermes	.hermes/skills/mlops/inference/guidance/SKILL.md	674	Comprehensive Constraint Patterns	github-pr-ci,mlops-structured-generation,mlops-training-inference,examples,advanced-usage
.hermes/skills/mlops/inference/guidance/references/examples.md	active-hermes	.hermes/skills/mlops/inference/guidance/SKILL.md	767	Production-Ready Examples	github-pr-ci,mlops-structured-generation,mlops-training-inference,troubleshooting,examples,advanced-usage
.hermes/skills/mlops/inference/llama-cpp/references/advanced-usage.md	active-hermes	.hermes/skills/mlops/inference/llama-cpp/SKILL.md	504	GGUF Advanced Usage Guide	github-pr-ci,mlops-structured-generation,mlops-training-inference,memory-context,advanced-usage
.hermes/skills/mlops/inference/llama-cpp/references/hub-discovery.md	active-hermes	.hermes/skills/mlops/inference/llama-cpp/SKILL.md	168	Hugging Face URL Workflows for llama.cpp	github-pr-ci,mlops-structured-generation,mlops-training-inference,creative-rendering,browser-render-parity,examples
.hermes/skills/mlops/inference/llama-cpp/references/optimization.md	active-hermes	.hermes/skills/mlops/inference/llama-cpp/SKILL.md	89	Performance Optimization Guide	github-pr-ci,mlops-training-inference,memory-context
.hermes/skills/mlops/inference/llama-cpp/references/quantization.md	active-hermes	.hermes/skills/mlops/inference/llama-cpp/SKILL.md	243	GGUF Quantization Guide	github-pr-ci,mlops-training-inference,memory-context,examples
.hermes/skills/mlops/inference/llama-cpp/references/server.md	active-hermes	.hermes/skills/mlops/inference/llama-cpp/SKILL.md	150	Server Deployment Guide	github-pr-ci,mlops-training-inference
.hermes/skills/mlops/inference/llama-cpp/references/troubleshooting.md	active-hermes	.hermes/skills/mlops/inference/llama-cpp/SKILL.md	442	GGUF Troubleshooting Guide	github-pr-ci,mlops-training-inference,memory-context,troubleshooting,examples
.hermes/skills/mlops/inference/obliteratus/references/analysis-modules.md	active-hermes	.hermes/skills/mlops/inference/obliteratus/SKILL.md	166	OBLITERATUS Analysis Modules — Reference	github-pr-ci,mlops-training-inference,creative-rendering,browser-render-parity,troubleshooting,examples,advanced-usage
.hermes/skills/mlops/inference/obliteratus/references/methods-guide.md	active-hermes	.hermes/skills/mlops/inference/obliteratus/SKILL.md	141	OBLITERATUS Methods — Detailed Guide	github-pr-ci,mlops-training-inference,troubleshooting,examples,advanced-usage
.hermes/skills/mlops/inference/outlines/references/backends.md	active-hermes	.hermes/skills/mlops/inference/outlines/SKILL.md	615	Backend Configuration Guide	github-pr-ci,mlops-structured-generation,mlops-training-inference,memory-context,examples,advanced-usage
.hermes/skills/mlops/inference/outlines/references/examples.md	active-hermes	.hermes/skills/mlops/inference/outlines/SKILL.md	773	Production-Ready Examples	github-pr-ci,mlops-structured-generation,mlops-training-inference,troubleshooting,examples,advanced-usage
.hermes/skills/mlops/inference/outlines/references/json_generation.md	active-hermes	.hermes/skills/mlops/inference/outlines/SKILL.md	652	Comprehensive JSON Generation Guide	github-pr-ci,mlops-structured-generation,mlops-training-inference,creative-rendering,troubleshooting,examples,advanced-usage
.hermes/skills/mlops/inference/vllm/references/optimization.md	active-hermes	.hermes/skills/mlops/inference/vllm/SKILL.md	226	Performance Optimization	github-pr-ci,mlops-training-inference,memory-context,troubleshooting,examples
.hermes/skills/mlops/inference/vllm/references/quantization.md	active-hermes	.hermes/skills/mlops/inference/vllm/SKILL.md	284	Quantization Guide	github-pr-ci,mlops-training-inference,memory-context,examples
